Sender ID,Date,Message,Sentiment,Compound_Sentiment,Channel Name,Affiliated Channel,URLs,IP_Addresses,Hashes
-1001574796698,2023-09-29 06:15:12,"🔸 **52 GB Paid Hackpacks 🔸

🔅Ankit Fadia All Materials
🔅Bug bounty Course
🔅Build A Python App That Tracks Amazon Prices!
🔅Build A Python Speech Assistant App
🔅Coding Livestream Creating an Online Chat App with Python
🔅Computer virus guide
🔅CyberTraining365 Certified Ethical Hacker (CEH)
🔅Ethical Hacking complete course
🔅Gmail Hacking guide
🔅Google secret guide
🔅Greyhat hacking
🔅Hacking highschool all ebook
🔅How To Make a Chatbot in Python
🔅How to Create Calculator in Python - Full Tutorial
🔅How to make a Billing Software in Python 
🔅Kali linux All Materials
🔅Kali linux basic course
🔅Kali linux complete course
🔅Make Google Translate App in Python app developmenot with CID
🔅Operating Systems Instalation guide(kali linux,Arch linux,Parrot Os,Termux,ubuntu)
🔅Othet 250 materials
🔅Programing materials
🔅Python Project Create Real Software
🔅Python Snake Game Written and Deployed on IPHONE in TWENTY MINUTES
🔅Zsecurity All Courses(updated)
🔅website hacking secret
🔅window xp hack

And many more.....

52 GB MEGA PACK 🔒

Download link:
**https://mega.nz/folder/4VFXBKpT#qEzhyi-DmXLLSXfQuAJuyg","{'neg': 0.019, 'neu': 0.889, 'pos': 0.091, 'compound': 0.8516}",0.8516,ICD,,https://mega.nz,,
-1001574796698,2023-09-19 04:52:42,"☢️ HACKING LEAK ☢️ COMBOS ⚡️ DUMPS ⚡️ LOGS ✅ALL IN ONE LEAK✅

https://gofile.io/d/5uzFy8","{'neg': 0.354, 'neu': 0.646, 'pos': 0.0, 'compound': -0.7626}",-0.7626,ICD,,https://gofile.io,,
-1001574796698,2023-09-19 04:50:19,"WhatsApp-hacking

Hack WhatsApp web
Hack WhatsApp web via a cloned website

Requirements
• Python >= 3.6.3 • Flask==1.0.2 • Selenium==3.7.0 • Gecko Driver

Disclaimer
THIS IS FOR DEMONSTRATIVE PURPOSES ONLY.

DO NOT USE ON REAL VICTIMS FOR ANY REASON. CRIMINAL LAW WILL APPLY.

Installation
pkg install python3

git clone https://github.com/TermuxHackz/whatsapp-hacking

cd whatsapp-hacking

_install the requirements

pip install -r requirements.txt

_Run the grabber

python3 grabber.py

_Run the Server

python3 server.py

As the victim scans the QR on the fake website, WhatsApp web on the browser spawned by the grabber will be connected to the victim's number.

Note:- This tool is only for educational purposes. We are not responsible for any misuse or illegal activities.","{'neg': 0.193, 'neu': 0.797, 'pos': 0.01, 'compound': -0.9706}",-0.9706,ICD,,https://github.com,,
-1001574796698,2023-09-13 06:56:23,"Cross-site Scripting Tools ⚡️

    🔹 BeeF - The Browser Exploitation Framework Project.
🔗https://github.com/beefproject/beef

    🔹 BlueLotus_XSSReceiver - XSS Receiver platform without SQL.
🔗https://github.com/firesunCN/BlueLotus_XSSReceiver

    🔹XSStrike - Most advanced XSS scanner.
🔗https://github.com/s0md3v/XSStrike

    🔹xssor2 - XSS'OR - Hack with JavaScript.
🔗https://github.com/evilcos/xssor2

    🔹Xsser-Varbaek - From XSS to RCE 2.75 - Black Hat Europe Arsenal 2017 + Extras.
🔗https://github.com/Varbaek/xsser

    🔹Xsser-Epsylon - Cross Site ""Scripter"" (aka XSSer) is an automatic framework to detect, exploit and report XSS vulnerabilities in web-based applications.
🔗https://github.com/epsylon/xsser

    🔹Xenotix - An advanced Cross Site Scripting (XSS) vulnerability detection and exploitation framework.
🔗https://github.com/.../OWASP-Xenotix-XSS-Exploit-Framework

    🔹PwnXSS - PwnXSS: Vulnerability (XSS) scanner exploit.
🔗https://github.com/pwn0sec/PwnXSS

    🔹dalfox - 🌙🦊 DalFox is an powerful open source XSS scanning tool and parameter analyzer, utility.
🔗https://github.com/hahwul/dalfox

    🔹ezXSS - ezXSS is an easy way for penetration testers and bug bounty hunters to test (blind) Cross Site Scripting.
🔗https://github.com/ssl/ezXSS

♻️ שתפו את הערוץ שלנו ותמכו בנו ♻️

🌐 ערוץ טלגרם: https://t.me/ICyberDefence
💬 קבוצה: https://t.me/+M6WByrFSVYk2MjBk","{'neg': 0.083, 'neu': 0.81, 'pos': 0.107, 'compound': 0.3991}",0.3991,ICD,,"https://github.com,https://github.com,https://github.com,https://github.com,https://github.com,https://github.com,https://github.com,https://github.com,https://github.com,https://github.com,https://t.me,https://t.me",,
-1001574796698,2023-09-12 05:42:37,"כלים לחיפוש חולשות ☣️
    🔹 SPLOITUS - Sploitus is а convenient central place for identifying the newest exploits and finding attacks that exploit known vulnerabilities.
🔗https://sploitus.com/
    🔹SearchSploit - The official Exploit Database repository.
🔗https://github.com/offensive-security/exploitdb
    🔹Getsploit - Command line utility for searching and downloading exploits.
🔗https://github.com/vulnersCom/getsploit
    🔹Houndsploit - An advanced graphical search engine for Exploit-DB. 
🔗https://github.com/nicolas-carolo/houndsploit
    🔹OSV - Open source vulnerability DB and triage service.
🔗https://osv.dev/

♻️ שתפו את הערוץ שלנו ותמכו בנו ♻️

🌐 ערוץ טלגרם: https://t.me/ICyberDefence
💬 קבוצה: https://t.me/+M6WByrFSVYk2MjBk","{'neg': 0.203, 'neu': 0.739, 'pos': 0.059, 'compound': -0.9062}",-0.9062,ICD,,"https://sploitus.com,https://github.com,https://github.com,https://github.com,https://osv.dev,https://t.me,https://t.me",,
-1001574796698,2023-09-07 21:37:57,"🎃 הצד האפל -  קורס פריצה עם ערכת כלים בחינם

💡פרק 1 (מבוא)
💡פרק 2 (התקנת מעבדה)
💡פרק 3 (Html בסיסי)
💡פרק 4 לסיום
💡פרק 5 (רשת בסיסית)
💡פרק 6 (פקודות Windows ולינוקס)
💡פרק 7 (טביעת רגל וסיור)
💡פרק 8 (סריקה)
💡פרק 9 (SystemHack ואבטחה)
💡פרק 10 (פרוקסי)
💡פרק 11 (איומי תוכנה זדונית)
💡פרק 12 (סטגנוגרפיה)
💡פרק 13 (זיוף)
💡פרק 14 (רחרח)
💡פרק 15 (מניעת שירות)
💡פרק 16 (פריצה לאינטרנט)
💡פרק 17 (קריפטוגרפיה)
💡פרק 18 (הנדסה חברתית)
💡פרק 19 (עקוב אחר מישהו)
💡פרק 20 (פריצה עם Termux)
💡פרק 21 (Metasploit)
💡פרק 22 (סרטוני בונוס)
💡פרק 23 (רשת אפלה)
💡פרק 24 (פרק אחרון)

https://www.mediafire.com/file/5rfhietgb1xpk2d/RedRose_Blood_Hacking_Course_Uploaded_By_%2540manishter.rar/file

♻️ שתפו את הערוץ שלנו ותמכו בנו ♻️

🌐 ערוץ טלגרם: https://t.me/ICyberDefence
💬 קבוצה: https://t.me/+M6WByrFSVYk2MjBk","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,ICD,,"https://www.mediafire.com,https://t.me,https://t.me",,
-1001574796698,2023-09-03 06:18:34,"Vulnerability Analysis Tools 🔬

    🔹httpX - httpx is a fast and multi-purpose HTTP toolkit that allows running multiple probes using the retryablehttp library.
🔗https://github.com/projectdiscovery/httpx
    🔹Struts-Scan - Struts2 vulnerability detection and utilization tools. 
🔗https://github.com/Lucifer1993/struts-scan
    🔹Nikto - Nikto is an Open Source (GPL) web server scanner which performs comprehensive tests against web servers for multiple items. 
🔗https://github.com/sullo/nikto
    🔹W3af - Web application attack and audit framework, the open source web vulnerability scanner. 
🔗https://github.com/andresriancho/w3af/
    🔹Openvas - The world's most advanced Open Source vulnerability scanner and manager. 
 🔗http://www.openvas.org/
    🔹Archery - Open Source Vulnerability Assessment and Management helps developers and pentesters to perform scans and manage vulnerabilities. 
🔗https://github.com/archerysec/archerysec
    🔹Taipan - Web application vulnerability scanner. 
🔗https://github.com/enkomio/Taipan
    🔹Arachni - Web Application Security Scanner Framework. 
🔗https://github.com/Arachni/arachni
    🔹Nuclei - Fast and customizable vulnerability scanner based on simple YAML based DSL.
🔗 https://github.com/projectdiscovery/nuclei
    🔹Xray - A passive-vulnerability-scanner Tool. 
🔗https://github.com/chaitin/xray
    🔹Super-Xray - Web Vulnerability Scanner XRAY GUI Starter. 
🔗https://github.com/4ra1n/super-xray
    🔹SiteScan - AllinOne Website Information Gathering Tools for pentest. 
🔗https://github.com/kracer127/SiteScan
    🔹Banli - High-risk asset identification and high-risk vulnerability scanner. 
🔗https://github.com/Goqi/Banli
    🔹vscan - Open Source Vulnerability Scanner. 
🔗https://github.com/veo/vscan
    🔹Wapiti - Web vulnerability scanner written in Python3. 
🔗https://github.com/wapiti-scanner/wapiti
    🔹Scaninfo - fast scan for redtools. 
🔗https://github.com/redtoolskobe/scaninfo
    🔹 osv-scanner - Vulnerability scanner written in Go. 
🔗https://github.com/google/osv-scanner
    🔹 Afrog - A Vulnerability Scanning Tools For Penetration Testing. 
🔗https://github.com/zan8in/afrog","{'neg': 0.021, 'neu': 0.75, 'pos': 0.229, 'compound': 0.9917}",0.9917,ICD,,"https://github.com,https://github.com,https://github.com,https://github.com,http://www.openvas.org,https://github.com,https://github.com,https://github.com,https://github.com,https://github.com,https://github.com,https://github.com,https://github.com,https://github.com,https://github.com,https://github.com,https://github.com,https://github.com",,
-1001574796698,2023-09-02 17:32:36,https://github.com/morpheuslord/HackBot,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,ICD,,https://github.com,,
-1001574796698,2023-08-31 19:58:32,https://github.com/MorDavid/CVE-2023-38831-Winrar-Exploit-Generator-POC,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,ICD,,https://github.com,,
-1001574796698,2023-08-31 05:44:18,"Subdomain Enumeration Tools 🔥

    🔷subDomainsBrute - A fast sub domain brute tool for pentesters
🔗https://github.com/lijiejie/subDomainsBrute
    🔷ksubdomain - Subdomain enumeration tool, asynchronous dns packets, use pcap to scan 1600,000 subdomains in 1 second
🔗https://github.com/boy-hack/ksubdomain
    🔷Sublist3r - Fast subdomains enumeration tool for penetration testers
🔗https://github.com/aboul3la/Sublist3r
    🔷OneForAll - 👊 OneForAll is a powerful subdomain integration tool
🔗https://github.com/shmilylty/OneForAll
    🔷LayerDomainFinder - a subdomains enumeration tool by Layer
🔗https://github.com/euphrat1ca/LayerDomainFinder
    🔷ct - Collect information tools about the target domain.
🔗https://github.com/knownsec/ct
    🔷Subfinder - Subfinder is a subdomain discovery tool that discovers valid subdomains for websites. Designed as a passive framework to be useful for bug bounties and safe for penetration testing.
🔗https://github.com/projectdiscovery/subfinder
    🔷Probable_subdomains - Subdomains analysis and generation tool. Reveal the hidden!
🔗https://github.com/zzzteph/probable_subdomains
        🔸domains - Generate subdomains and wordlists Online.
🔗https://weakpass.com/generate/domains

♻️ שתפו את הערוץ שלנו ותמכו בנו ♻️

🌐 ערוץ טלגרם: https://t.me/ICyberDefence
💬 קבוצה: https://t.me/+M6WByrFSVYk2MjBk","{'neg': 0.0, 'neu': 0.915, 'pos': 0.085, 'compound': 0.8655}",0.8655,ICD,,"https://github.com,https://github.com,https://github.com,https://github.com,https://github.com,https://github.com,https://github.com,https://github.com,https://weakpass.com,https://t.me,https://t.me",,
-1001574796698,2023-08-31 05:41:12,"Port Scanning Tools 🌐🔥

   🔹 Nmap | Zenmap - Free and open source utility for network discovery and security auditing
🔗https://nmap.org/
   🔹 Masscan - TCP port scanner, spews SYN packets asynchronously
🔗https://github.com/robertdavidgraham/masscan
   🔹 Ports - Common service ports and exploitations
🔗https://github.com/.../Network-Exploitation/ports_number.md
   🔹 Goby - Attack surface mapping
🔗https://gobies.org/
   🔹 Gobyu-POC - The POC of Goby
🔗https://github.com/20142995/Goby
   🔹 Goscan - Interactive Network Scanner
🔗https://github.com/marco-lancini/goscan
   🔹 NimScan - 🚀 Fast Port Scanner 🚀
🔗https://github.com/elddy/NimScan
   🔹 RustScan - 🤖 The Modern Port Scanner 🤖
🔗https://github.com/RustScan/RustScan
   🔹 TXPortMap - Port Scanner & Banner Identify From TianXiang
🔗https://github.com/4dogs-cn/TXPortMap
   🔹 Scaninfo - fast scan for redtools
🔗https://github.com/redtoolskobe/scaninfo
   🔹 SX - 🖖 Fast, modern, easy-to-use network scanner
🔗https://github.com/v-byte-cpu/sx
   🔹 Yujianportscan - A Fast Port Scanner GUI Tools Build by VB.NET + IOCP
🔗https://github.com/foryujian/yujianportscan
   🔹 Naabu - A fast port scanner written in go with a focus on reliability and simplicity
🔗https://github.com/projectdiscovery/naabu

♻️ שתפו את הערוץ שלנו ותמכו בנו ♻️

🌐 ערוץ טלגרם: https://t.me/ICyberDefence
💬 קבוצה: https://t.me/+M6WByrFSVYk2MjBk","{'neg': 0.024, 'neu': 0.934, 'pos': 0.042, 'compound': 0.3182}",0.3182,ICD,,"https://nmap.org,https://github.com,https://github.com,https://gobies.org,https://github.com,https://github.com,https://github.com,https://github.com,https://github.com,https://github.com,https://github.com,https://github.com,https://github.com,https://t.me,https://t.me",,
