Sender ID,Date,Message,Sentiment,Compound_Sentiment,Channel Name,Affiliated Channel,URLs,IP_Addresses,Hashes
478514542,2025-02-20 21:10:50,"Fake Chrome Update Delivers DriverEasy Malware by Abusing Dropbox
https://gbhackers.com/fake-chrome-update-delivers-drivereasy-malware/

A recent investigation has uncovered a malicious application, DriverEasy, masquerading as a legitimate Google Chrome update to steal user credentials. The malware leverages Dropbox’s API to exfiltrate sensitive information, including passwords, and is linked to North Korea’s cyber-espionage campaign known as “Contagious Interview.” Password Theft via Fake Prompts DriverEasy, written in Swift and Objective-C, deploys […]
The post Fake Chrome Update Delivers DriverEasy Malware by Abusing Dropbox (https://gbhackers.com/fake-chrome-update-delivers-drivereasy-malware/) appeared first on GBHackers Security | #1 Globally Trusted Cyber Security News Platform (https://gbhackers.com/).","{'neg': 0.267, 'neu': 0.656, 'pos': 0.078, 'compound': -0.9738}",-0.9738,Israel Cyber Alerts,,"https://gbhackers.com,https://gbhackers.com,https://gbhackers.com",,
478514542,2025-02-20 21:09:49,"Rhadamanthys Infostealer Uses Microsoft Management Console to Spread Malware
https://gbhackers.com/rhadamanthys-infostealer/

Cybersecurity experts have raised alarms about the Rhadamanthys Infostealer, a sophisticated malware now being distributed through Microsoft Management Console (MMC) files with the MSC extension. This new tactic, confirmed by the AhnLab Security Intelligence Center (ASEC), exploits the flexibility of MSC files, which are XML-based and capable of executing scripts, commands, and programs. The malware’s […]
The post Rhadamanthys Infostealer Uses Microsoft Management Console to Spread Malware (https://gbhackers.com/rhadamanthys-infostealer/) appeared first on GBHackers Security | #1 Globally Trusted Cyber Security News Platform (https://gbhackers.com/).","{'neg': 0.144, 'neu': 0.674, 'pos': 0.182, 'compound': 0.3182}",0.3182,Israel Cyber Alerts,,"https://gbhackers.com,https://gbhackers.com,https://gbhackers.com",,
478514542,2025-02-20 21:08:49,"ShadowPad Malware Upgraded to Deliver Ransomware in Targeted Attacks
https://gbhackers.com/shadowpad-malware-upgraded-to-deliver-ransomware/

Security researchers have uncovered a significant evolution in the ShadowPad malware family, which is now being used to deploy ransomware in highly targeted attacks. ShadowPad, modular malware linked to Chinese threat actors, has historically been associated with cyber espionage. However, recent incidents reveal its expanded capabilities, marking an alarming shift toward ransomware deployment. Incident Analysis […]
The post ShadowPad Malware Upgraded to Deliver Ransomware in Targeted Attacks (https://gbhackers.com/shadowpad-malware-upgraded-to-deliver-ransomware/) appeared first on GBHackers Security | #1 Globally Trusted Cyber Security News Platform (https://gbhackers.com/).","{'neg': 0.374, 'neu': 0.544, 'pos': 0.082, 'compound': -0.9921}",-0.9921,Israel Cyber Alerts,,"https://gbhackers.com,https://gbhackers.com,https://gbhackers.com",,
478514542,2025-02-20 21:07:50,"Phishing Attack Exploit CEOs, CTOs, and Top Decision-Makers
https://gbhackers.com/phishing-attack-exploit-ceos-ctos/

A recent phishing campaign conducted by cybersecurity firm Hackmosphere has revealed alarming vulnerabilities among top decision-makers, including CEOs and CTOs. The study underscores how cybercriminals exploit social engineering tactics to target high-ranking executives, emphasizing the need for heightened vigilance and robust security measures. Phishing, a prevalent cyberattack method, involves tricking individuals into revealing sensitive information […]
The post Phishing Attack Exploit CEOs, CTOs, and Top Decision-Makers (https://gbhackers.com/phishing-attack-exploit-ceos-ctos/) appeared first on GBHackers Security | #1 Globally Trusted Cyber Security News Platform (https://gbhackers.com/).","{'neg': 0.304, 'neu': 0.549, 'pos': 0.147, 'compound': -0.9753}",-0.9753,Israel Cyber Alerts,,"https://gbhackers.com,https://gbhackers.com,https://gbhackers.com",,
478514542,2025-02-20 21:06:50,"Hackers Drop NetSupport RAT & StealC Malware on Your Windows Via Fake Browser Updates
https://gbhackers.com/hackers-drop-netsupport-rat-stealc-malware-on-your-windows/

Cybersecurity researchers have uncovered a sophisticated malware campaign orchestrated by the threat actor group SmartApeSG, also known as ZPHP or HANEYMANEY. This campaign exploits fake browser update notifications to deliver two potent malware strains: NetSupport RAT and StealC. The operation leverages malicious scripts injected into compromised websites, redirecting victims to fraudulent pages designed to mimic […]
The post Hackers Drop NetSupport RAT & StealC Malware on Your Windows Via Fake Browser Updates (https://gbhackers.com/hackers-drop-netsupport-rat-stealc-malware-on-your-windows/) appeared first on GBHackers Security | #1 Globally Trusted Cyber Security News Platform (https://gbhackers.com/).","{'neg': 0.32, 'neu': 0.6, 'pos': 0.08, 'compound': -0.9847}",-0.9847,Israel Cyber Alerts,,"https://gbhackers.com,https://gbhackers.com,https://gbhackers.com",,
478514542,2025-02-20 18:16:31,"Chinese hackers use custom malware to spy on US telecom networks
https://www.bleepingcomputer.com/news/security/salt-typhoon-uses-jumbledpath-malware-to-spy-on-us-telecom-networks/

The Chinese state-sponsored Salt Typhoon hacking group uses a custom utility called JumbledPath to stealthily monitor network traffic and potentially capture sensitive data in cyberattacks on U.S. telecommunication providers. [...]","{'neg': 0.091, 'neu': 0.884, 'pos': 0.025, 'compound': -0.5994}",-0.5994,Israel Cyber Alerts,,https://www.bleepingcomputer.com,,
478514542,2025-02-20 18:15:31,"Integrating LLMs into security operations using Wazuh
https://www.bleepingcomputer.com/news/security/integrating-llms-into-security-operations-using-wazuh/

Large Language Models (LLMs) can provide many benefits to security professionals by helping them analyze logs, detect phishing attacks, or offering threat intelligence. Learn from Wazuh how to incorporate an LLM, like ChatGPT, into its open source security platform. [...]","{'neg': 0.154, 'neu': 0.591, 'pos': 0.255, 'compound': 0.5423}",0.5423,Israel Cyber Alerts,,https://www.bleepingcomputer.com,,
478514542,2025-02-20 18:14:31,"Microsoft fixes Power Pages zero-day bug exploited in attacks
https://www.bleepingcomputer.com/news/security/microsoft-fixes-power-pages-zero-day-bug-exploited-in-attacks/

Microsoft has issued a security bulletin for a high-severity elevation of privilege vulnerability in Power Pages, which hackers exploited as a zero-day in attacks. [...]","{'neg': 0.417, 'neu': 0.44, 'pos': 0.143, 'compound': -0.946}",-0.946,Israel Cyber Alerts,,https://www.bleepingcomputer.com,,
604262457,2025-02-20 18:05:59,"CISA Adds Two Known Exploited Vulnerabilities to Catalog
https://www.cisa.gov/news-events/alerts/2025/02/20/cisa-adds-two-known-exploited-vulnerabilities-catalog

CISA has added two new vulnerabilities to its Known Exploited Vulnerabilities Catalog (https://www.cisa.gov/known-exploited-vulnerabilities-catalog), based on evidence of active exploitation.

CVE-2025-23209 (https://www.cve.org/CVERecord?id=CVE-2025-23209) Craft CMS Code Injection Vulnerability
CVE-2025-0111 (https://www.cve.org/CVERecord?id=CVE-2025-0111) Palo Alto Networks PAN-OS File Read Vulnerability

These types of vulnerabilities are frequent attack vectors for malicious cyber actors and pose significant risks to the federal enterprise.
Binding Operational Directive (BOD) 22-01: Reducing the Significant Risk of Known Exploited Vulnerabilities (https://www.cisa.gov/binding-operational-directive-22-01) established the Known Exploited Vulnerabilities Catalog as a living list of known Common Vulnerabilities and Exposures (CVEs) that carry significant risk to the federal enterprise. BOD 22-01 requires Federal Civilian Executive Branch (FCEB) agencies to remediate identified vulnerabilities by the due date to protect FCEB networks against active threats. See the BOD 22-01 Fact Sheet (https://www.cisa.gov/sites/default/files/publications/Reducing_the_Significant_Risk_of_Known_Exploited_Vulnerabilities_211103.pdf) for more information.
Although BOD 22-01 only applies to FCEB agencies, CISA strongly urges all organizations to reduce their exposure to cyberattacks by prioritizing timely remediation of Catalog vulnerabilities (https://www.cisa.gov/known-exploited-vulnerabilities-catalog) as part of their vulnerability management practice. CISA will continue to add vulnerabilities to the catalog that meet the specified criteria (https://www.cisa.gov/known-exploited-vulnerabilities).","{'neg': 0.182, 'neu': 0.702, 'pos': 0.116, 'compound': -0.8205}",-0.8205,Israel Cyber Alerts,,"https://www.cisa.gov,https://www.cisa.gov,https://www.cve.org,https://www.cve.org,https://www.cisa.gov,https://www.cisa.gov,https://www.cisa.gov,https://www.cisa.gov",,
604262457,2025-02-20 18:04:59,"CISA Releases Eight Industrial Control Systems Advisories
https://www.cisa.gov/news-events/alerts/2025/02/20/cisa-releases-eight-industrial-control-systems-advisories

CISA released eight Industrial Control Systems (ICS) advisories on February 20, 2025. These advisories provide timely information about current security issues, vulnerabilities, and exploits surrounding ICS.

ICSA-25-051-01 ABB ASPECT-Enterprise, NEXUS, and MATRIX Series (https://www.cisa.gov/news-events/ics-advisories/icsa-25-051-01)
ICSA-25-051-02 ABB FLXEON Controllers (https://www.cisa.gov/news-events/ics-advisories/icsa-25-051-02)
ICSA-25-051-03 Carrier Block Load (https://www.cisa.gov/news-events/ics-advisories/icsa-25-051-03)
ICSA-25-051-04 Siemens SiPass Integrated (https://www.cisa.gov/news-events/ics-advisories/icsa-25-051-04)
ICSA-25-051-05 Rapid Response Monitoring My Security Account App (https://www.cisa.gov/news-events/ics-advisories/icsa-25-051-05)
ICSA-25-051-06 Elseta Vinci Protocol Analyzer (https://www.cisa.gov/news-events/ics-advisories/icsa-25-051-06)
 
ICSA-24-291-03 Mitsubishi Electric CNC Series (Update A) (https://www.cisa.gov/news-events/ics-advisories/icsa-24-291-03)
 
ICSMA-25-051-01 Medixant RadiAnt DICOM Viewer (https://www.cisa.gov/news-events/ics-medical-advisories/icsma-25-051-01)

CISA encourages users and administrators to review newly released ICS advisories for technical details and mitigations.","{'neg': 0.062, 'neu': 0.849, 'pos': 0.089, 'compound': 0.4767}",0.4767,Israel Cyber Alerts,,"https://www.cisa.gov,https://www.cisa.gov,https://www.cisa.gov,https://www.cisa.gov,https://www.cisa.gov,https://www.cisa.gov,https://www.cisa.gov,https://www.cisa.gov,https://www.cisa.gov",,
